"","Diptank","date","approx.date","ras.0","ras.med.1k","ras.var.1k","ras.med.2k","ras.var.2k","ras.med.3k","ras.var.3k","ras.med.4k","ras.var.4k"
"546","Namaneni","86","2020-03-21","2415","2367","77794.8704918033","2557","205913.060418825","2658","304326.108447837","2768","378087.467831867"
"547","Ndumo","114","2016-04-22","3602","2483","746852.457350272","2381","1102404.55253682","2273","990749.822180215","2348","734878.466208759"
"548","Ndumo","137","2016-05-08","3047","2649","500173.931336963","2502","810503.222695036","2292","684392.902828984","2327","519727.666675788"
"549","Ndumo","153","2016-05-24","3587","2913.5","553879.304295221","2862","857688.631496636","2483","673399.764655378","2490","486834.483398553"
"550","Ndumo","162","2016-06-09","3430","2815.5","707262.952208107","2580","1031318.34999091","2359","781796.128281903","2351","562032.320056737"
"551","Ndumo","185","2016-06-25","2476","2169.5","476382.92831216","2065","721940.043535188","2028","631386.235481706","2048","479528.913816144"
"552","Ndumo","201","2016-07-11","2311","1977.5","326283.384452511","1831","683047.857901437","1818","664124.446959257","1834","534044.06631685"
"553","Ndumo","217","2016-07-27","2594","1932.5","348158.415003025","1847","611420.894417167","1834","644135.03701272","1862","539363.557662662"
"554","Ndumo","226","2016-08-12","2287","1837.5","324995.622504537","1761","577411.263211493","1803","664337.424535176","1835","579409.748672796"
"555","Ndumo","249","2016-08-28","1726","1718","266621.374470659","1663","533559.438697945","1611","506717.657946191","1642","432962.387176295"
"556","Ndumo","265","2016-09-13","1795","1771.5","242420.868723533","1661","550576.175050009","1614","502468.504260431","1652","417045.489608133"
"557","Ndumo","279","2016-09-29","1615","1513.5","197583.862371446","1449","485758.215311875","1428","465631.371916509","1473","382166.85767224"
"558","Ndumo","290","2016-10-15","2195","1643.5","202754.135511192","1573","373319.195235497","1573","380764.684627095","1600","319432.780573571"
"559","Ndumo","311","2016-10-31","2436","2393","624062.329401089","2737","855139.071212948","2760","722895.508127647","2622","554716.860456631"
"560","Ndumo","334","2016-11-16","3934","3502.5","543802.852994555","3502","745659.994799054","3673","675973.177228159","3742","559556.139689316"
"561","Ndumo","339","2016-12-02","3830","3665","399567.594978826","3598","632476.08026914","3596","693142.000310243","3544","532801.510339417"
"562","Ndumo","2","2016-12-18","4706","3834.5","693755.328493648","3679","920127.093035097","3606","946208.488474109","3674","763129.51231654"
"563","Ndumo","2","2017-01-01","4706","3834.5","693755.328493648","3688","932392.150136388","3646","931072.398020216","3779","722559.567039743"
"564","Ndumo","20","2017-01-17","6441","5917","570703.873260738","5686","777144.477614112","5424","892966.127921155","5218","831759.175332257"
"565","Ndumo","43","2017-02-02","4118","3850.5","810538.690865094","3631","1178064.07648663","3654","1098522.90889676","3656","915564.906201826"
"566","Ndumo","59","2017-02-18","5584","4944","842938.906231095","4701","1100794.17937807","4558","1157474.72653877","4515","973323.642909267"
"567","Ndumo","77","2017-03-06","5568","4871","857558.343920145","4499","1475063.71874886","4299","1475613.34631063","4421","1247259.18186566"
"568","Ndumo","91","2017-03-22","4088","3386","675179.091651543","3180","919862.212329514","3245","940826.449534996","3324","811371.652644373"
"569","Ndumo","107","2017-04-07","2660","2793","774066.297943134","2698","1015466.07765048","2740","945810.563040671","2856","738345.459752894"
"570","Ndumo","123","2017-04-23","3099","2440.5","678700.504839685","2293","987589.558828878","2439","888927.640435495","2523","686207.078941247"
"571","Ndumo","139","2017-05-09","3174","2559.5","710623.173623714","2424","1032753.81476632","2474","861984.549628069","2550","670070.742935263"
"572","Ndumo","155","2017-05-25","2412","2364","433214.260435572","2272","776543.705400982","2277","676505.882995072","2345","534189.65137418"
"573","Ndumo","171","2017-06-10","2193","2230.5","486803.720508167","2069","714653.518348791","2045","629048.91717953","2086","502669.810378641"
"574","Ndumo","187","2017-06-26","2164","2039","476857.066243194","1969","658917.265430078","1914","581639.584844265","1936","466022.789120579"
"575","Ndumo","203","2017-07-12","1904","1907","432257.943436177","1897","644923.312493181","1816","526099.741329428","1807","417930.626061535"
"576","Ndumo","210","2017-07-28","2613","1861.5","446416.989715668","1806","573883.187415894","1680","481710.3796798","1685","382362.426315117"
"577","Ndumo","235","2017-08-13","1690","1734","386972.447670901","1744","607185.768939807","1665","527180.978845751","1677","397769.109599194"
"578","Ndumo","246","2017-08-29","2541","2365","493021.23200242","2239","759534.591016548","2165","717594.934127459","2201","571240.786687373"
"579","Ndumo","265","2017-09-14","1791","1711.5","236718.99969752","1666","406743.580214584","1716","368286.022561165","1770","300026.057655821"
"580","Ndumo","281","2017-09-30","2037","1786.5","366134.289473684","1679","700222.354900891","1756","611235.186131413","1850","484655.414671301"
"581","Ndumo","290","2017-10-16","2371","1834","412592.255595886","1728","644243.22633206","1796","588905.675204364","1920","474793.260086291"
"582","Ndumo","313","2017-11-01","1904","1787.5","252965.369933454","1637","536522.199236225","1686","525047.091124884","1743","427218.331077999"
"583","Ndumo","324","2017-11-17","2363","2368.5","527835.466727163","2206","744176.030551009","2239","710002.729900939","2290","564278.768177216"
"584","Ndumo","351","2017-12-03","4314","4015","577827.921355112","3951","1489761.25233679","3828","1467444.9881314","3764","1083621.49299455"
"585","Ndumo","365","2017-12-19","4666","5063","1407219.04204477","4750","1436845.77250409","4736","1300962.38661337","4681","1141972.84186666"
"586","Ndumo","5","2018-01-01","5091","4345","1385056.90502117","4278","1691523.34908165","4232","1403525.14717066","4178","1113150.16638389"
"587","Ndumo","19","2018-01-17","3135","3107.5","733835.91046582","3162","1093496.26761229","3130","868002.276347212","3084","607406.119630755"
"588","Ndumo","46","2018-02-02","5874","5262","794890.954627949","5058","1011922.47215857","4683","982774.861148188","4574","913376.606858131"
"589","Ndumo","60","2018-02-18","6081","5552.5","1504760.40199637","5280","1221192.29678123","4954","1303828.1727621","4743","1265435.87610714"
"590","Ndumo","78","2018-03-06","5708","5534.5","633732.323351482","5449","806263.707037643","5119","758923.043109357","4864","678905.091823331"
"591","Ndumo","94","2018-03-22","5815","5541","565388.905021174","5413","801309.953555192","5034","770181.299002172","4720","637786.183719636"
"592","Ndumo","103","2018-04-07","5695","5578.5","496051.708711434","5471","723581.076486634","5078","784250.794438713","4834","631210.314444627"
"593","Ndumo","117","2018-04-23","4373","4546","620156.029038112","4307","791673.523476996","4035","691232.156384153","3910","532429.286438807"
"594","Ndumo","142","2018-05-09","4504","4196","691429.26799758","3830","804448.504746318","3667","617615.116918348","3654","469515.444464968"
"595","Ndumo","158","2018-05-25","4503","4520.5","272475.984573503","4495","395027.710783779","4247","382016.66771524","4056","323542.63895046"
"596","Ndumo","165","2018-06-10","4248","4262.5","273977.962794918","4273","398698.565811966","3972","381450.900556273","3821","299196.026224813"
"597","Ndumo","192","2018-06-26","3888","3568","518269.140048397","3342","644617.926459356","3108","450921.902424946","3197","337156.560567915"
"598","Ndumo","206","2018-07-12","3001","3373.5","562436.089836661","2975","646120.428186943","2858","470668.824099393","2878","367660.111861369"
"599","Ndumo","211","2018-07-28","2990","2705","388890.594373866","2491","476144.011383888","2351","340664.621669396","2397","253302.3166954"
"600","Ndumo","238","2018-08-13","2665","2420","259623.230792498","2274","376744.458010547","2207","303595.532189522","2218","228940.801628675"
"601","Ndumo","254","2018-08-29","2556","2631.5","356853.796733212","2467","442753.087361338","2349","390521.056969286","2362","306652.397985478"
"602","Ndumo","261","2018-09-14","3061","3069.5","192405.86569873","3009","285248.770612839","2885","287182.123483958","2786","254456.454815788"
"603","Ndumo","279","2018-09-30","4326","3751","497756.640350877","3636","712752.572576832","3456","659953.173829915","3419","566488.933701393"
"604","Ndumo","300","2018-10-16","2607","2559.5","346357.902298851","2411","558681.842698672","2430","517869.973982872","2496","404694.333504365"
"605","Ndumo","309","2018-11-01","3481","3153","347219.754688445","3080","444153.848808874","3040","409946.230806416","3072","323366.628020414"
"606","Ndumo","334","2018-11-17","2817","2872.5","605226.184210526","2726","837708.897326787","2739","723211.439931891","2792","554415.911795693"
"607","Ndumo","339","2018-12-03","2872","2706.5","797423.413490623","2874","1044657.71874886","3159","904871.243778905","3307","716515.942572221"
"608","Ndumo","6","2018-12-19","2655","2743","941405.128856624","2937","872322.718421531","2927","718220.263641677","2975","574832.146487243"
"609","Ndumo","6","2019-01-01","2655","3452","1024779.81730188","3652","1312395.13100564","3632","1040499.31880722","3570","788989.562355764"
"610","Ndumo","22","2019-01-17","3888","3265","618979.816091954","3217","801647.488016003","3161","623584.641265215","3204","469771.952517126"
"611","Ndumo","42","2019-02-02","3969","3601","1144985.74591652","3296","894858.989634479","3324","707208.526951465","3341","597466.345335176"
"612","Ndumo","49","2019-02-18","4267","4705.5","496668.463399879","4662","607836.779850882","4522","711187.855145345","4402","684236.114378951"
"613","Ndumo","79","2019-03-06","5002","4873","552114.429522081","4652","779170.813420622","4471","685442.039891487","4378","542160.866517983"
"614","Ndumo","84","2019-03-22","5023","4995","240282.680278282","4799","349900.568212402","4576","352449.336209695","4443","295192.065044377"
"615","Ndumo","97","2019-04-07","5463","5379","490639.068360557","4993","753327.811856701","4724","603264.466937468","4564","501122.126403598"
"616","Ndumo","120","2019-04-23","4147","4098","651828.349667272","3916","834456.489252591","3878","628220.32018528","3939","463331.938107161"
"617","Ndumo","136","2019-05-09","3559","3593","769365.333333333","3367","876421.342607747","3388","654119.325141954","3457","490723.055516788"
"618","Ndumo","154","2019-05-25","3836","3704.5","748556.037810042","3314","863632.77370431","3267","630981.890780009","3337","487874.325976703"
"619","Ndumo","170","2019-06-10","3233","3101.5","620462.6246219","2675","687060.313947991","2716","527461.461064494","2800","412133.259050981"
"620","Ndumo","184","2019-06-26","3367","2717","615126.501209921","2486","662591.021713039","2531","516276.625305734","2612","417129.03094756"
"621","Ndumo","202","2019-07-12","2823","2511","589110.530248034","2358","665898.327950537","2360","532892.735175071","2457","428159.32949995"
"622","Ndumo","223","2019-07-28","2424","2458","511132.842407744","2125","573763.728568831","2077","438557.819806495","2184","340354.987635571"
"623","Ndumo","234","2019-08-13","2818","2148","708841.072292801","1918","738956.883433352","1959","622708.36210417","2037","501042.822282425"
"624","Ndumo","248","2019-08-29","2477","2018.5","467648.787658802","1907","560437.513293326","1789","490476.327789843","1823","406177.617165622"
"625","Ndumo","271","2019-09-14","2548","1880.5","343481.989110708","1765","504499.295217312","1699","464612.007756077","1755","381319.690100247"
"626","Ndumo","280","2019-09-30","2047","2014","374604.600423472","1968","467418.156101109","1813","424417.687505862","1851","343043.336569247"
"627","Ndumo","291","2019-10-16","2936","2698","437761.653962492","2578","676599.429896345","2557","637967.773197885","2542","526853.681610249"
"628","Ndumo","307","2019-11-01","3788","3553","723978.456442831","3560","1167702.36024732","3548","1061035.6709259","3502","918065.982112397"
"629","Ndumo","333","2019-11-17","4408","4436.5","396982.704476709","4362","839640.309765412","4215","780995.547275994","4092","704947.812098076"
"630","Ndumo","349","2019-12-03","4691","4724","192295.385662432","4657","704506.070449173","4563","754313.304738061","4392","654604.064962282"
"631","Ndumo","360","2019-12-19","3661","3661","693865.889897157","3627","846153.018803419","3590","712268.809532399","3576","561737.115268314"
"632","Ndumo","6","2020-01-01","4343","3594.5","1029524.8399879","3589","1266467.92209493","3495","1031394.16029466","3560","810242.041724817"
"633","Ndumo","29","2020-01-17","3497","3432","912024.951300666","3445","1311501.699509","3516","1107891.60293937","3621","881045.54925704"
"634","Ndumo","45","2020-02-02","4944","4247","729511.787356322","4198","829965.58108747","4129","701328.094818941","4149","560035.435927081"
"635","Ndumo","57","2020-02-18","3199","3164","615825.93738657","3033","728624.755119113","3001","607728.684280777","3078","462232.269114468"
"636","Ndumo","79","2020-03-05","3263","3154","889455.468844525","2871","1150132.23076923","3027","867697.147069646","3110","634987.804465516"
"637","Ndumo","86","2020-03-21","3464","2816.5","995210.059286146","2672","1065570.57035825","2845","823228.500681813","2894","625392.509025896"
"638","Phelandaba","114","2016-04-22","3120","3214.5","338782.31861449","3546.5","358967.193664943","3458","300674.815188924","3394","322086.859972161"
"639","Phelandaba","137","2016-05-08","2636","3101","310406.636700159","3390.5","300612.435787389","3306","253261.735427594","3266","263781.04400862"
"640","Phelandaba","151","2016-05-24","2877","3047","235850.646218932","3365","289442.875243021","3311","231515.403344853","3242","213744.632390308"
"641","Phelandaba","162","2016-06-09","2796","3202.5","323065.454257007","3464.5","320488.322585378","3389","257334.754049394","3343","248369.476447066"
"642","Phelandaba","185","2016-06-25","2435","3030.5","258741.683765204","3246","227095.901122483","3213","197224.970627918","3151","200120.073886614"
"643","Phelandaba","201","2016-07-11","2828","2823","218324.81147541","2934.5","177848.125160486","2861","148741.97916321","2829","161791.407306235"
"644","Phelandaba","217","2016-07-27","2516","2710","228346.943416182","2920.5","215380.397637651","2833","166170.756538553","2810","155890.66488643"
"645","Phelandaba","226","2016-08-12","3067","2860","239352.594658911","2916.5","207306.350097208","2857","156682.178649505","2827","156015.699730467"
"646","Phelandaba","242","2016-08-28","3183","2632.5","195444.326811211","2794.5","167191.185741536","2676","145947.823680926","2612","157570.458478943"
"647","Phelandaba","265","2016-09-13","2163","2481","123294.120571126","2599.5","123476.301401269","2551","105897.509599498","2504","116987.895917492"
"648","Phelandaba","279","2016-09-29","2198","2451.5","109204.456901111","2613","133814.243149554","2567","140114.51496021","2535","152436.166797232"
"649","Phelandaba","290","2016-10-15","2542","2424.5","65605.852194606","2542","70134.364641796","2520","64105.6521670118","2499","75140.5104940837"
"650","Phelandaba","309","2016-10-31","3154","2963","447069.421470122","3146","288552.82786765","3182","218754.805852772","3182","216979.081557071"
"651","Phelandaba","333","2016-11-16","4087","4339.5","809615.690111052","4779","686902.854499101","4818","541802.841501865","4782","602158.153649825"
"652","Phelandaba","339","2016-12-02","3442","3442","308800.736382866","3673","261838.714133744","3711","203813.97740276","3695","266931.425998715"
"653","Phelandaba","354","2016-12-18","3190","3806","835408.29005817","4262","698040.413998019","4188","626000.12624007","4155","760244.970505755"
"654","Phelandaba","9","2017-01-01","3193","3371","562739.109465891","3846.5","512426.239683064","3806","437868.542146161","3770","525676.471803466"
"655","Phelandaba","20","2017-01-17","3270","4214.5","1048414.38841883","4654.5","890207.661439419","4410","695433.482384687","4281","818782.689469131"
"656","Phelandaba","43","2017-02-02","4125","3950.5","745048.930724484","4357","642686.450478706","4299","566226.996507962","4264","654800.937255757"
"657","Phelandaba","59","2017-02-18","3849","4094","992527.515864622","4677","709289.211786068","4532","587375.975216629","4433","659606.698767686"
"658","Phelandaba","71","2017-03-06","3212","3561.5","458463.343204654","4034.5","404001.673086094","4100","305109.321837505","4070","337973.747544795"
"659","Phelandaba","82","2017-03-22","3775","3937","731578.736382866","4174.5","602396.884285243","4175","574479.751249991","4127","605694.775883249"
"660","Phelandaba","107","2017-04-07","2782","3435.5","364716.05817028","3576","302317.196966362","3608","264907.087192733","3560","347927.267682582"
"661","Phelandaba","123","2017-04-23","3443","3445.5","378472.073241671","3658.5","318567.616375041","3613","295771.329846105","3575","355846.203348842"
"662","Phelandaba","137","2017-05-09","3161","3241","324732.530936013","3468.5","252049.753053813","3445","220446.54706676","3400","278313.820711595"
"663","Phelandaba","155","2017-05-25","3352","3355.5","258689.581438392","3435","228447.107956421","3449","199579.77719497","3417","253284.9992325"
"664","Phelandaba","171","2017-06-10","3260","3125.5","236767.830777366","3325.5","192177.887623345","3272","166205.70316953","3232","207164.781489631"
"665","Phelandaba","187","2017-06-26","2979","3027.5","203558.530142782","3067.5","192501.298283262","2982","170051.22929849","2919","193957.507948618"
"666","Phelandaba","203","2017-07-12","2592","2728","205201.235325225","2882.5","170258.719140897","2760","139529.153426021","2711","153722.478933493"
"667","Phelandaba","210","2017-07-28","2515","2537","180917.142252776","2677.5","150041.242305858","2590","137060.298114732","2532","148484.51093006"
"668","Phelandaba","235","2017-08-13","2759","2410","200852.44235854","2546","156407.005318954","2445","139788.141773869","2387","151085.352588949"
"669","Phelandaba","248","2017-08-29","3393","3045","327767.561343205","3126","212896.188345989","3047","176763.748775261","2962","193046.144825848"
"670","Phelandaba","265","2017-09-14","2595","2573","95643.1848228451","2693.5","102165.508180184","2633","131619.3394925","2565","156210.680302277"
"671","Phelandaba","281","2017-09-30","2624","2970","261034.790322581","3251.5","228968.322383625","3147","219497.868752751","3130","264173.931499508"
"672","Phelandaba","292","2017-10-16","3298","3477","400312.67371761","3721.5","360888.774513041","3699","326081.886696344","3657","369566.383066411"
"673","Phelandaba","306","2017-11-01","2706","3042.5","185237.568482284","3139.5","195189.435163787","3107","196637.871609873","3087","232629.490666249"
"674","Phelandaba","333","2017-11-17","2971","3549.5","220962.647276573","3739.5","229683.366787719","3690","221230.99592355","3678","286063.262289647"
"675","Phelandaba","337","2017-12-03","4175","3821","163071.323109466","3962","142397.457338322","3983","153438.53090526","3992","224629.638296423"
"676","Phelandaba","1","2017-12-19","3620","3536","250103.422527763","3633","183561.555133708","3693","155640.114054011","3685","283693.647501879"
"677","Phelandaba","1","2018-01-01","3620","3605.5","484798.483342147","3984.5","412546.480851766","3971","365708.960043578","3940","412720.517376604"
"678","Phelandaba","19","2018-01-17","3999","3348.5","483542.069011105","3461.5","377250.511151462","3428","368263.470443936","3343","403562.128077095"
"679","Phelandaba","46","2018-02-02","3299","3904","464227.539132734","4291","412218.233887238","4249","403874.858594094","4211","486888.292828418"
"680","Phelandaba","60","2018-02-18","4030","3763","692725.75383395","4127.5","523708.335075749","4123","442030.861292487","4062","463276.370961259"
"681","Phelandaba","78","2018-03-06","3632","3754","678612.210735061","4301.5","503808.997395547","4284","445213.14245929","4266","515419.935484603"
"682","Phelandaba","83","2018-03-22","3979","3998.5","633910.737176097","4473","624853.12703129","4415","508523.935758039","4308","557011.195133416"
"683","Phelandaba","107","2018-04-07","5129","4471","748559.417503966","4534","523250.36530208","4510","439464.955909409","4462","494925.706826434"
"684","Phelandaba","126","2018-04-23","3131","3847","664564.476996298","4222.5","511371.178606801","4171","458037.752512608","4148","511920.262648419"
"685","Phelandaba","142","2018-05-09","3561","3813","605197.360391327","4106.5","479526.575419097","4057","460124.148274543","4051","526659.946595185"
"686","Phelandaba","158","2018-05-25","3139","3762","592142.548915918","4122","479363.238032354","4063","423859.949718977","3966","451980.246703498"
"687","Phelandaba","165","2018-06-10","4201","3773.5","492633.599153887","3986","350252.97804556","3985","330584.176513878","3933","383846.372643855"
"688","Phelandaba","188","2018-06-26","2987","3261","449032.677948176","3656.5","397261.495047871","3608","344495.837367696","3578","370852.057510258"
"689","Phelandaba","199","2018-07-12","4027","3519","551464.257006875","3792.5","409598.204027732","3696","360406.305380192","3631","417079.370316378"
"690","Phelandaba","213","2018-07-28","2918","3053","357792.938392385","3180.5","304110.370345915","3166","247668.464708047","3132","283825.293645874"
"691","Phelandaba","231","2018-08-13","3253","3199.5","407816.602855632","3379.5","308120.9777521","3181","286855.740189465","3023","264529.281776876"
"692","Phelandaba","254","2018-08-29","3104","2924.5","325576.209413009","3135","279718.359341183","3129","248462.189998629","3094","281774.883601164"
"693","Phelandaba","261","2018-09-14","2923","2940.5","165882.20306716","3169.5","148575.627104655","3155","154298.714648523","3113","195159.644041318"
"694","Phelandaba","288","2018-09-30","3250","3373","381926.855631941","3811.5","402972.631158065","3863","389538.423582802","3860","462916.844549503"
"695","Phelandaba","300","2018-10-16","2870","3337.5","237605.517979905","3431.5","234053.364971938","3407","231630.957099877","3386","264488.584060528"
"696","Phelandaba","309","2018-11-01","3662","3433","287422.416710735","3656","212637.613440446","3627","226976.753284608","3599","277169.757088587"
"697","Phelandaba","330","2018-11-17","3516","3139.5","244409.792966684","3316.5","262103.581086534","3273","262449.734150547","3285","409948.532749307"
"698","Phelandaba","337","2018-12-03","3039","3171","127761.667107351","3299","138252.213803602","3419","310642.972922273","3460","548129.110113513"
"699","Phelandaba","364","2018-12-19","3342","3852","376467.568746695","4089","286926.22744947","4108","302194.596777801","4075","428165.374110733"
"700","Phelandaba","12","2019-01-01","4571","4534.5","669378.696192491","4739","577440.155166722","4839","587571.44885679","4780","871321.697153212"
"701","Phelandaba","31","2019-01-17","3737","3721.5","805047.831835008","4055.5","658433.805968233","4093","711918.698212856","4042","797833.573106626"
"702","Phelandaba","42","2019-02-02","3389","4428.5","689042.628503437","4856.5","588154.205715124","4847","577247.501886711","4769","749212.674484719"
"703","Phelandaba","51","2019-02-18","3856","4534","963869.349814913","5093.5","672041.618282528","5053","576779.42550198","5010","782840.177880565"
"704","Phelandaba","79","2019-03-06","3566","3824.5","511496.155473295","4242.5","405355.700102711","4259","325471.378236809","4228","378797.561253522"
"705","Phelandaba","91","2019-03-22","4459","4172","308044.931782126","4152","243305.866769377","4166","179829.3394925","4134","206211.970260518"
"706","Phelandaba","104","2019-04-07","3231","3825.5","562247.754891592","4356.5","454018.208154506","4369","374772.276123549","4327","420671.473056897"
"707","Phelandaba","120","2019-04-23","3391","4011","444735.473294553","4246.5","382692.173159459","4213","321942.812945073","4160","374155.923052469"
"708","Phelandaba","136","2019-05-09","3233","3798.5","426379.064251719","4158","377192.615091156","4150","306940.407060555","4122","336952.16614781"
"709","Phelandaba","154","2019-05-25","4061","3678.5","357059.667900582","3886.5","290443.249624005","3940","271304.453315633","3905","337130.200544516"
"710","Phelandaba","168","2019-06-10","2897","3329","232843.884717081","3529","219883.789296064","3493","209889.938124545","3434","264502.183902487"
"711","Phelandaba","177","2019-06-26","2851","3323.5","202429.269434162","3437","163213.351032611","3377","178780.809857072","3310","266035.37582739"
"712","Phelandaba","193","2019-07-12","3410","3102","249784.351136965","3171","189838.919482044","3122","169797.718847627","3053","224054.56761605"
"713","Phelandaba","209","2019-07-28","2585","2850","177915.667107351","2815.5","140116.304537618","2776","141465.953254306","2721","174379.067319723"
"714","Phelandaba","236","2019-08-13","2782","2935","238746.389212057","3046","174636.420527493","2990","153836.967114234","2925","197960.833861273"
"715","Phelandaba","255","2019-08-29","2628","2512","152424.129296668","2573.5","115495.325996845","2476","110182.003528113","2384","145390.734252062"
"716","Phelandaba","271","2019-09-14","2719","2523","132902.824167107","2533.5","100858.0619383","2488","99055.5401692629","2409","134641.153275158"
"717","Phelandaba","285","2019-09-30","2388","2503","89627.0219460603","2556","77606.6945453212","2542","64799.195020238","2485","89319.868460073"
"718","Phelandaba","291","2019-10-16","3474","3227.5","218102.341882602","3341.5","192051.273027402","3333","184529.593026024","3267","200344.236206008"
"719","Phelandaba","307","2019-11-01","3663","3693","492452.773400317","4134.5","371628.019808518","4112","336213.390956775","4026","469034.579114923"
"720","Phelandaba","333","2019-11-17","3931","3675.5","388817.656530936","3971","267281.653057481","3980","227013.290062842","3949","342601.91527756"
"721","Phelandaba","349","2019-12-03","3507","3782.5","439317.143310418","4039.5","360167.200928066","4109","281236.876299594","4050","383466.259217377"
"722","Phelandaba","360","2019-12-19","3665","4049.5","536095.84056055","4236","383330.299695536","4197","347746.183974142","4114","523749.389510685"
"723","Phelandaba","2","2020-01-01","2868","3860.5","510403.039661555","4197.5","451331.229320274","4213","447740.951320698","4163","622055.947072034"
"724","Phelandaba","31","2020-01-17","4442","4137","403153.470386039","4446","332426.286049668","4430","313463.39418186","4383","500162.976677543"
"725","Phelandaba","45","2020-02-02","3259","3836.5","494640.580645161","4270","467687.780712373","4248","464689.183873132","4197","662097.16281895"
"726","Phelandaba","58","2020-02-18","4661","4601","1204561.53913273","4405.5","1211635.86434834","4144","1000992.89842786","3956","1066067.15743737"
"727","Phelandaba","79","2020-03-05","4818","4454","584339.576943416","4602.5","462656.218719049","4653","427314.92591684","4628","618445.705125672"
"728","Phelandaba","91","2020-03-21","3902","3646.5","494490.331306187","3979.5","360742.849491948","3995","309408.382464773","3929","417019.832328544"
"729","Shemula","114","2016-04-22","4140","3155","318302.086206897","2774.5","253033.086963577","2618.5","227292.49035669","2628","217562.766870536"
"730","Shemula","137","2016-05-08","3515","3077.5","250003.931034483","2679","228460.208925352","2529","192221.087771139","2583","188763.942599586"
"731","Shemula","153","2016-05-24","3462","2860.5","263784.690865094","2560","236580.825315543","2346.5","194610.697997465","2394","179877.669473862"
"732","Shemula","162","2016-06-09","3537","2879","247345.914398064","2461","218257.606563289","2357.5","190117.018652906","2393","174067.392266189"
"733","Shemula","185","2016-06-25","2994","2544","213121.86569873","2132","200051.565434547","2062.5","177633.20445048","2105","164626.02239371"
"734","Shemula","201","2016-07-11","2849","2362.5","183573.463097399","1941","165062.211179228","1890","146160.488299837","1911","141831.557092558"
"735","Shemula","217","2016-07-27","2389","2119","165476.74077435","1884.5","143857.943310494","1838","131816.940199167","1861","132584.65164783"
"736","Shemula","240","2016-08-12","2465","1910","151455.701451906","1705","133688.838279841","1685","104283.745475285","1699","113060.579422416"
"737","Shemula","249","2016-08-28","2403","2004.5","162142.360859044","1704","122894.241669672","1656","102370.550309614","1677","100301.827107791"
"738","Shemula","265","2016-09-13","2375","2019","147105.449485783","1714.5","123108.882852506","1670","103820.319493029","1686","98904.8294452198"
"739","Shemula","279","2016-09-29","2255","1977","122949.406231095","1653.5","102450.693328525","1644","90572.6666087271","1654","90476.9888168277"
"740","Shemula","290","2016-10-15","2552","2131.5","108220.612220206","1926","81384.0680851064","1900","73141.0177838131","1896","76059.9673284441"
"741","Shemula","309","2016-10-31","3747","3291","97701.3091349062","3192","223205.856959971","3131","227074.161611443","3131","284136.407036459"
"742","Shemula","333","2016-11-16","5732","5012","498854.834845735","4626","375193.565434547","4582.5","312858.860619229","4550","338909.71518029"
"743","Shemula","339","2016-12-02","3874","3987","86733.1506352087","3857.5","210396.60266859","3685","212700.594274851","3653","194916.331508999"
"744","Shemula","354","2016-12-18","4783","3787.5","453463.579249849","3802.5","438557.390605842","3565.5","445397.049766431","3549","400683.881614354"
"745","Shemula","9","2017-01-01","4135","3755","115966.20568663","3672","149232.065560765","3496","181456.651388738","3432","196928.38083217"
"746","Shemula","20","2017-01-17","5306","4773","249749.773744707","4471","436486.372520736","4118.5","483342.934495745","4005","476387.510286968"
"747","Shemula","43","2017-02-02","4625","3992.5","328689.863581367","3675.5","286133.650108186","3467","274329.308886475","3467","275694.500503972"
"748","Shemula","59","2017-02-18","5820","5359","253536.750453721","5028.5","257335.520140642","4776","336627.542962158","4605","348602.209456439"
"749","Shemula","66","2017-03-06","5666","5505.5","433826.888082275","5078.5","370849.985340786","4907.5","347210.012268695","4818","370609.722110482"
"750","Shemula","82","2017-03-22","4782","4429","411851.899576528","4234.5","405047.110476019","4083.5","455024.980630092","4020","438609.804885113"
"751","Shemula","107","2017-04-07","4579","4176","234524.884452511","4001.5","203624.539776415","3790","269639.797399964","3709","264477.850254039"
"752","Shemula","123","2017-04-23","4134","3957","210383.203871748","3737.5","216506.148629643","3558.5","232699.682697809","3477","220520.999724069"
"753","Shemula","130","2017-05-09","3744","3583.5","274250.998487598","3478.5","256689.409358096","3404.5","213734.393481803","3329","190783.836281914"
"754","Shemula","155","2017-05-25","4109","3254.5","214434.308529946","3394.5","260899.067778579","3341","276412.104044903","3322","310926.887855859"
"755","Shemula","171","2017-06-10","3311","3044.5","220135.229280097","2930","242456.634890011","2767.5","219889.303729857","2727","206007.590149504"
"756","Shemula","187","2017-06-26","3599","2829","208329.691772535","2652","238149.943310494","2537.5","219635.403154083","2502","210347.973305421"
"757","Shemula","203","2017-07-12","3240","2666","159942.253176044","2445","184086.674792643","2335","178876.130928843","2319","177869.649850861"
"758","Shemula","210","2017-07-28","2960","2569","144086.869933454","2324.5","164256.774251713","2159","157850.106507333","2147","152338.968267977"
"759","Shemula","235","2017-08-13","2986","2416","139509.98215366","2204","157256.986584926","2068","148698.954455912","2056","146987.534017003"
"760","Shemula","248","2017-08-29","3474","3010","107438.947670901","2772.5","153295.933555716","2602","189715.029512946","2584","209076.729250472"
"761","Shemula","272","2017-09-14","2972","2791.5","56867.1034482759","2658.5","86290.8841507393","2498.5","89640.1226181423","2468","121346.007311022"
